CLID	subtype	ACTR3B	ANLN	BAG1	BCL2	BIRC5	BLVRA	CCNB1	CCNE1	CDC20	CDC6	CDH3	CENPF	CEP55	CXXC5	EGFR	ERBB2	ESR1	EXO1	FGFR4	FOXA1	FOXC1	GPR160	GRB7	KIF2C	KRT14	KRT17	KRT5	MAPT	MDM2	MELK	MIA	MKI67	MLPH	MMP11	MYBL2	MYC	NAT1	ORC6L	PGR	PHGDH	PTTG1	RRM2	SFRP1	SLC39A6	TMEM45B	TYMS	UBE2C	UBE2T
TCGA-EW-A1IY-01A	0	233.647	2522.15	1169.02	1416.84	203.846	1783.96	1521.25	54.1791	301.089	546.87	1307.35	1933.8	622.213	118.234	305.322	2062.19	6429.25	411.422	25.6786	7222.46	205.429	1577.96	195.27	227.157	560.415	694.169	1064.96	1843.78	3961.84	760.482	9.312	1599.13	3418.08	8263.43	332.693	604.153	3575.82	48.8176	3794.41	309.554	521.191	2615.55	813.814	63942.3	296.856	673.067	601.895	641.119
TCGA-EW-A1IZ-01A	0	134.26	650.347	2116.23	9132.66	339.22	1260.93	954.784	102.619	504.543	284.34	591.341	862.427	445.537	1642.76	53.4474	6969.96	6063.07	116.301	1545.7	4763.66	189.417	1815.5	408.338	465.206	1650.88	1921.54	1577.34	57.2956	3160.66	354.89	68.4083	1422.13	7054.2	2663.82	567.397	1195.94	2765.15	285.195	45.7509	168.038	596.472	833.779000000001	1122.82	11370.2	333.512	971.211	671.299	342.918
TCGA-EW-A1J1-01A	0	197.305	444.017	2475.31	4885.79	195.149	2222.97	405.839	23.0991	401.989	385.948	39.461	1161.69	310.555	1863.97	32.403	7429.26	14908.2	40.7443	7.6997	10916.9	37.2153	1246.39	781.2	316.33	42.3484	40.1027	44.5942	6397.18	2608.28	241.258	1.9955	1076.36	6831.89	2966.96	156.561	1847.29	2714.47	49.4065	9932.74	209.496	264.998	275.906	68.3349	28522	156.24	180.86	325.954	148.219
TCGA-EW-A1J2-01A	0	165.715	192.832	1231	2978.6	39.5355	1051.28	197.1	15.8182	72.5629	67.5413	1497.71	667.378	83.6106	739.439	529.785	12674.7	13710.4	33.394	88.6322	7158.87	203.377	965.162	872.262	70.3032	4281.46	3094.34	3931.45	2629.84	1994.6	43.1862	79.425	414.287	8193.08	11874.5	71.0564	1766.37	4114.24	20.0866	2778.94	498.399	71.5586	171.489	4387.92	28287	138.095	163.601	51.2209	103.697
TCGA-EW-A1J5-01A	0	111.842	678.684	2611.61	3335.26	424.121	957.895	620.263	51.3158	406.316	414.474	1188.16	4643.16	380	1005	185.79	12304.2	9524.21	315.526	411.053	5981.84	94.4737	871.316	521.053	461.053	602.632	571.842	953.158	7411.32	3967.63	233.421	20.55	2632.89	11464.7	8618.95	690.263	1660.79	2947.89	153.158	11629.2	120.526	292.105	863.421	1452.37	81713.2	235.526	527.587	458.947	391.579
TCGA-EW-A1J6-01A	0	398.412	285.748	1424.2	4315.3	494.053	6310.99	2082.92	178.081	245.771	663.263	681.434	624.194	445.658	412.041	23.623	4108.14	31833	76.7749	33.1631	9198.00000000001	90.4036	2571.28	219.422	203.067	350.257	223.056	388.872	800.003999999999	5051.24	613.291	26.367	753.212	3120.06	1158.44	1465.08	2019.32	326.18	209.427	2619.3	1021.24	1052.13	540.15	493.813	18893.9	106.758	308.935	2457.25	434.301
TCGA-EW-A1OV-01A	1	307.49	426.688	1038.02	1620.25	303.502	767.933	680.38	70.6751	939.346	477.848	1103.9	2032.7	798.523	257.911	110.232	5706.75	50.6329	273.207	899.789	4626.05	101.793	1113.4	477.321	708.861	40.0844	252.637	222.046	220.464	1783.23	330.169	3.9715	3609.18	3282.7	486.287	1720.99	396.625	103.903	165.612	8.4388	1392.93	543.249	1262.13	143.987	2932.49	15.8228	560.032	711.498	539.029
TCGA-EW-A1OW-01A	1	891.182	2112.06	846.983	404.559	726.671	391.602	1605.28	305.219	2993.16	814.877	11168.8	9221.84	649.79	202.999	589.322	4095.02	16.7966	768.806	82.5435	35.9928	1760.29	87.8224	516.857	399.28	16794.7	15732.7	13657.1	94.5411	1785.24	950.21	1697.86	2889.02	47.9904	7221.12	1917.22	2336.65	65.2669	463.107	49.4301	3607.44	596.521	1162.81	13038	3856.03	3.8392	3349.19	1188.72	1208.88
TCGA-EW-A1OX-01A	0	139.634	269.902	3089.25	3811.41	286.101	1217.54	478.502	27.2456	208.174	241.379	13.6228	1187.31	239.677	1481.48	78.7484	5417.2	13234.1	74.9255	23.8399	11745.8	22.5628	830.566	624.947	197.105	24.2656	33.2056	22.5628	117.497	3054.07	157.088	0	1398.47	14334.6	531.716	239.251	770.966	1697.74	67.6884	699.447	89.3997	129.843	601.107	27.6713	98685	10.6428	435.849	204.768	147.722
TCGA-EW-A1OY-01A	0	481.654	835.142	954.977	1643.93	904.806000000001	888.372	1733.33	5274.42	1431.52	663.566	1425.84	3119.38	565.891	1025.32	46.5116	8948.32	28248.1	361.757	76.4858	6764.86	44.9612	348.32	739.535	864.083	392.248	315.762	709.561	5599.48	1654.26	367.959	4.6512	2548.84	4337.98	7144.7	2834.63	4354.01	662.015	205.685	3369.18	1365.37	800.517	879.587	221.705	24683.2	140.569	611.752	2162.79	533.333
TCGA-EW-A1P0-01A	0	197.051	929.848	1792.55	1106.79	192.895	3074.17	764.521999999999	10.277	350.313	230.116	83.1099	4172.03	285.523	429.401	30.3843	467.828	8308.76	154.602	494.638	8113.05	42.0018	810.545	605.005	491.51	1.3405	249.777	4.0214	92.9401	1996.87	176.05	0.9428	1550.94	7175.6	6672.92	359.249	3798.93	303.843	58.0876	16.9794	20.5541	269.437	519.214	50.4915	9058.09	507.149	315.188	383.378	443.253
TCGA-EW-A1P1-01A	1	144.016	502.028	1044.31	921.907	121.643	1081.64	325.051	99.8986	303.245	259.128	2895.03	902.13	161.258	334.178	919.361	4841.28	803.753	111.562	69.4726	2077.08	875.254	248.479	386.917	248.479	9508.62	12212	8886.92	588.235	1848.38	181.035	183.398	1076.06	2319.98	2152.64	479.716	4663.79	213.489	93.3063	804.087	687.12	126.775	552.231	8726.67	3266.73	224.138	290.766	217.546	136.917
TCGA-EW-A1P3-01A	0	237.458	934.783	1489.07	1516.16	359.548	3262.54	1277.59	78.5953	598.105	648.829	1153.29	3483.84	429.766	1094.2	73.0212	14074.1	12993.3	217.949	721.293	9848.38	186.176	724.638	679.487	421.962	1310.48	2387.96	1414.72	4642.7	2099.22	238.016	43.2887	1751.95	10692.3	7023.41	636.566	866.778000000001	4477.15	65.2174	3817.85	686.734	551.84	1128.76	619.287	13279.8	308.25	490.803	782.609	711.26
TCGA-EW-A1P4-01A	1	236.143	4485.95	3785.71	411.921	2450.01	563.781	2305.62	611.617	2758.54	1091.12	1555.05	6258.92	1196.66	205.011	2068.71	2999.62	52.3918	489.37	127.942	55.429	406.986	64.161	273.349	2052.39	792.711	85843.6	20577.4	21.2604	1036.45	1084.66	6109.8	7480.26	146.925	4956.72	3679.57	3774.87	78.208	518.603	11.0099	17275.2	1225.13	1817.01	17872.4	16962.8	16.325	2722.64	2082	386.864
TCGA-EW-A1P5-01A	0	140.478	763.301	925.09	4505.19	236.056	2617.3	1151.99	44.9224	485.01	338.441	419.53	1587.13	177.405	3367.28	50.237	4606.07	27647.5	179.309	23.984	6929.48	33.5015	304.559	299.229	305.701	519.273	672.694	516.989	3644.81	2513.37	177.025	4.5684	1008.47	3738.46	15719	287.808	627.772	13298.2	122.204	14987	145.427	571.048	963.167	65.4802	23267.2	76.1397	533.077	315.98	276.768
TCGA-EW-A1P6-01A	0	189.443	920.757	1459.36	685.276	205.588	814.923	971.557	22.2252	645.588	337.611	330.202	1516.6	288.398	1113.37	65.6171	6359.57	23767.2	132.822	522.821	8099.48	44.9795	914.936	423.866	442.387	313.269	552.983	416.986	5837.28	2286.02	282.048	19.1507	1248.84	6558.54	8337.61	511.708	2216.17	1086.39	226.485	29004.9	360.894	292.102	496.362	260.881	10401.4	306.39	546.432	356.661	280.99
TCGA-EW-A1P7-01A	1	268.626	419.288	2597.89	1164.74	155.757	542.633	411.424	130.381	579.884	170.944	1889.9	664.321	242.964	459.023	684.598	9480.12999999999	543.46	96.4404	21.1093	264.901	817.053	358.858	1192.47	414.321	33391.6	21673	16118	253.311	1783.53	169.702	1848.44	1127.48	302.152	7139.07	456.126	1666.8	90.6457	68.2947	441.225	1810.02	229.719	318.709	23975.6	2645.7	61.2583	462.5	220.199	70.7781
TCGA-EW-A1P8-01A	1	1172.76	2658.78	969.079	240.143	984.928	455.556	2389.61	481.362	3558.06	851.613000000001	6241.94	7014.7	1421.51	215.771	400.717	3336.92	266.667	674.193	245.161	23.6559	2265.23	224.014	394.265	1975.63	227.599	1540.5	7465.59	81.7204	884.588	794.265	41.9785	5296.77	259.14	5806.81	4501.08	4868.46	67.3835	275.986	61.2903	7390.68	866.308	1783.15	13931.2	1145.52	2.1505	928.917999999999	927.599	818.638
TCGA-EW-A1PA-01A	0	322.009	477.715	2403.82	3519.06	1007.77	1049.87	760.106	59.4265	527.928	316.481	1180.7	1625.24	264.885	1284.81	244.616	4475.41	29003.3	150.639	516.872	9008.41	133.134	1109.29	387.884	726.016	1392.15	1851.89	2205.69	1403.66	3449.96	767.477	107.972	2233.33	6998.5	6033.86	3911.55	1358.98	34.5503	279.166	272.717	165.841	141.886	788.207	785.904	95242.7	12.4381	1110.72	1496.26	278.245
TCGA-EW-A1PB-01A	1	400.173	2140.6	2585.93	252.69	1072.32	2817.99	2085.42	1073.69	1938.9	515.707	4181.16	1422.87	810.673	359.188	647.373	3181.05	70.353	663.19	267.858	24.5267	614.459	85.1981	281.412	1637.48	952.993	1062.39	140825	64.544	1172.12	578.637	4.5988	2600.8	382.423	452.131	2404.27	3497.64	154.583	213.641	1.6136	8488.83	941.375	1872.74	471.171	1736.88	0.9682	1397.71	2277.11	604.132
TCGA-EW-A1PC-01B	0	158.514	1611.48	1452.05	59.031	1449.52	1496.24	5487.77	6829.26	3094.07	1399.81	1463.78	7246	2126.29	1336.78	21.4017	10223.2	5618.53	1128.41	268.109	5655.69	35.0423	1188.15	1909.22	2179.68	68.6736	89.1345	69.3791	799.389	999.999999999999	2543.74	2.8222	6809.97	2918.63	27560.2	6129.35	1500	1317.03	351.599	160.395	986.595	2226.48	4235.89	229.774	13492.7	256.35	545.903	3556.68	1596.66
TCGA-EW-A1PE-01A	0	107.447	590.638	1717.1	3153.46	121.227	1717.87	484.463	42.2793	225.066	346.817	334.42	1598.35	250.815	866.884	107.443	6818.72	29388.5	156.719	18.4376	10631.2	74.0682	1889.22	203.767	229.198	170.389	249.225	373.202	4268.3	3235.48	242.549	2.6226	1704.84	6499.56	15568.3	434.872	543.908	11713.9	88.6911	2680.26	530.239	154.176	838.274	220.933	137437	137.646	409.747	174.521	205.038
TCGA-EW-A1PF-01A	0	107.233	409.5	1974.18	1919.76	180.651	1193.59	572.868	71.9683	300.108	125.225	1631.88	928.391	219.503	1335.01	442.242	5668.23	16752.4	33.1054	1194.31	6121.99	168.046	1395.47	220.583	273.12	1772.22	2141.06	2003.96	10525.4	3912.2	133.501	23.3897	1722.92	2762.5	12678.7	462.037	1404.1	3408.42	110.471	644.887	476.07	138.899	586.542	1966.53	15897.8	111.911	230.885	216.984	185.678
TCGA-EW-A1PG-01A	0	281.216	122.652	2496.57	1167.4	38.7238	848.619	208.84	19.8895	72.9282	85.0829	7706.08	465.746	40.884	343.094	1529.28	7273.48	3532.6	24.3094	130.939	5290.61	603.867	406.077	1053.04	46.9613	6749.17	11423.8	22681.8	3060.22	2534.25	44.1989	230.691	250.276	2878.45	1874.03	19.337	6428.18	173.481	13.2597	2160.58	472.376	74.5856	101.657	7668.51	19372.9	1073.48	175.215	48.0663	67.9558
TCGA-EW-A2FS-01A	0	172.785	527.994	1935.48	2391.18	1045.51	1631.81	964.034	76.7519	400.816	247.683	941.787	1789.77	303.3	670.375	88.6133	8300.7	10754.5	138.302	88.9878	7005.93	260.66	1599.18	556.915	285.132	4886.54	8613.64	2992.96	503.522	4180.94	362.254	288.406	694.105	15940.7	4033.74	1538.38	2496.48	366.704	106.785	109.752	287.727	532.814	1404.52	1397.85	19864.7	68.5947	651.995	936.225	580.274
TCGA-EW-A2FV-01A	0	48.9645	1621.81	2679.2	1623.8	415.068	3230.52	1984.2	82.2717	1340.26	308.305	1117.36	4500.18	557.113	1539.25	366.949	5920.43	4533.49	267.597	619.742	7073.38	336.204	996.94	477.688	1055.01	1692.69	1547.51	2039.71	68.6072	4466.59	470.856	133.021	4653.33	4177.07	4012.24	826.133	1782.36	3959.86	155.149	1368.21	230.589	624.297	4429.01	5933.24	29844.7	157.711	1153.4	926.624	619.458
TCGA-EW-A2FW-01A	0	114.254	1477.11	7018.88	1646.45	854.243	1278.38	3270.93	68.4779	775.214	992.928999999999	164.496	4202.08	718.273	1299.22	27.1678	8334.2	21831.8	484.927	645.329	11314.5	67.3614	1078.15	779.308	914.03	86.3416	107.927	90.0633	1911.05	5117.6	590.994	0.8299	3286.19	8953.11	4921.85	969.483	719.018	6863.42	368.813	577.797	209.155	1113.14	843.320000000001	112.021	90088.2000000001	82.9922	1723.07	926.684	1403.05
TCGA-EW-A3E8-01B	0	141.535	302.281	3229.85	2195.92	142.818	1584.01	494.668	51.9811	320.362	198.319	1470.16	569.814	171.198	1462.82	81.0792	13073	4451.73	48.8735	601.172	4860.8	110.177	1223.25	795.819	250.018	665.301	518.681	607.388	4037.57	1400.38	124.585	17.5436	644.678	13112.2	9021.26	226.005	1371.57	4273.75	48.3085	1255.63	419.521	253.408	411.329	909.951	27063.5	1485.42	791.121	319.514	204.817
TCGA-EW-A3U0-01A	1	352.523	1443.2	1338.89	838.706	666.862	650.936	805.997	182.924	831.033	545.946	1009.52	3045.91	609.747	333.544	355.349	3385.92	45.6301	516.064	121.142	407.44	2340.86	209.576	404.614	745.023	750.676	6505.72	775.308	675.568	1116.12	510.815	827.96	2655.43	300.028	1921.31	1205.77	8492.85	46.8415	200.692	12.1142	4562.2	410.267	1036.57	5967.05	2213.26	10.499	2725.73	816.9	314.565
TCGA-EW-A423-01A	0	251.746	178.786	1244.22	793.69	305.746	3578.01	717.115	80.8479	468.326	299.072	290.527	1032.95	200.476	1055.3	14.7893	10516.5	22074.8	111.084	223.153	8043.38	54.8846	2110.26	706.926	344.097	470.956	253.389	306.63	1798.04	1266.95	147.235	11.6605	723.688	16414.8	11690.4	711.199	300.386	11609.6	118.643	40.7526	331.608	390.108	288.883	184.373	4530.77	212.965	250.747	719.415	395.037
TCGA-EW-A424-01A	0	278.536	319.375	2175.81	1720.03	268.131	1353.43	796.363	68.597	198.133	235.782	759.352	1286.11	278.216	1368.11	77.2115	6952.86	5039.8	163.037	303.103	6798.12	182.181	787.429	613.863	184.733	3561.62	2610.83	2849.8	4329.9	1572.31	142.937	225.84	1011.73	17581.9	10114.7	346.175	2861.29	391.481	59.3443	4877.87	2053.44	423.068	453.697	2587.86	16095.1	235.463	846.024	454.973	387.972
TCGA-EW-A6SA-01A	0	84.7366	544.425	2217.57	1282.53	897.996	1281.29	2027.47	67.0443	1029.56	352.293	304.183	2579.65	474.897	2618.45	21.7087	6182.35	26755	90.3236	3.1039	12797.7	253.279	928.376999999999	662.994	1062.47	4.6559	4.9662	4.9662	3415.53	13952	686.583	19.7594	2988.13	19174.7	2914.88	2638.01	1175.14	110.809	173.508	11.1741	61.7677	677.582	715.76	22.6585	38837.6	4.0351	1233.36	944.518	807.015
TCGA-EW-A6SB-01A	1	916.666999999999	681.704	1571.42	1027.57	659.211	796.992	824.561	390.977	2554.51	520.05	5352.13	2969.3	1135.96	203.634	130.326	3031.95	65.1629	510.025	268.797	95.2381	1172.31	135.965	546.992	1130.95	851.503999999999	2810.15	18527.6	28.8221	1523.81	612.782	1742.54	1419.8	30.0752	401.002	1999.37	3488.1	32.5815	410.401	16.2907	4474.31	1014.41	944.236	10006.3	2669.8	3.1328	1744.61	1579.57	962.406
TCGA-EW-A6SC-01A	0	169.605	798.909	2191.57	2600.34	515.5	1356.42	1082.7	61.293	586.062	448.363	260.705	2777.5	441.646	1839.63	216.205	5931.15	15862.3	239.295	120.067	4914.78	165.827	646.935	353.065	541.562	1887.91	1725.44	1065.07	4495.8	1513.85	426.952	17.712	2115.87	5683.88	30479	596.977	2031.49	1447.94	83.9631	1325.56	636.02	393.367	832.074	625.525	21531.5	136.86	1003.53	650.714	469.353
TCGA-GI-A2C8-01A	0	184.07	64.5917	1650.32	2188.09	8.3266	648.26	130.187	14.3909	41.4993	57.2289	138.22	176.707	44.5114	1626.84	147.584	599.398	7420.35	7.0281	2.6774	5857.76	123.159	1270.75	724.23	38.822	192.102	264.391	263.722	90.3614	1324.97	23.7617	3.012	257.697	6623.49	4818.61	47.8581	761.713	330.991	14.3909	58.9023	162.651	37.8179	68.6078	348.059	12122.2	317.938	102.379	28.1124	34.4712
TCGA-GI-A2C9-01A	1	444.148	1164.8	588.903	443.814	539.997	693.605	1184.84	131.909	1306.06	376.691	6907.66	3557.19	707.297	195.692	511.271	3454.33	84.1543	363.333	53.0973	32.7267	1255.64	121.222	432.459	685.59	22932.4	3833.7	5973.28	289.865	2322.26	352.981	1926.93	921.69	134.246	2194.36	582.735	2424.44	36.0661	257.472	20.3707	7166.47	572.717	584.405	18049.1	4580.73	59.1084	935.405	946.736	363.667
TCGA-GM-A2D9-01A	0	112.075	275.488	2439.44	700.651	67.8525	2775.85	447.578	21.692	308.749	162.69	1006.51	838.033	140.998	1017.35	39.0456	7256.69	14427.3	67.9682	592.914	8455.53	163.413	1606.65	490.962	134.49	949.385	877.802	744.035	2362.98	3626.9	104.121	17.4837	503.977	16986.3	10752	162.69	457.701	1753.43	25.3073	284.801	417.932	212.581	344.179	284.165	11802.6	104.121	257.795	347.072	169.197
TCGA-GM-A2DB-01A	1	365.399	1069.35	1067.28	284.116	1022.39	3773.3	1753.17	263.982	1252.05	405.667	2789.71	1187.17	1096.2	160.328	847.113999999999	4329.6	66.3684	196.122	410.142	5025.35	150.634	1300.52	164.057	656.972	1298.28	791.201	1333.33	884.414999999999	1261	853.095	25.3542	2667.41	3272.18	5152.87	3204.33	775.541	222.222	529.456	14.1685	4604.03	1052.2	2296.05	706.935	2581.66	673.378	442.781	1271.44	542.133
TCGA-GM-A2DC-01A	0	204.623	60.7304	1231.85	3229.11	43.7423	1467.38	244.563	34.4686	35.0157	64.5603	51.4294	417.453	26.2618	3267.95	15.8665	12384.1	7562.3	9.3011	21.8848	7313.36	32.8272	829.982	1122.69	28.4503	120.914	129.12	109.424	5670.91	1832.85	15.3194	3.8298	52.5236	8153.19	5092.05	55.2592	1545.62	1140.2	35.0157	418.547	316.236	53.6178	35.5629	111.066	21133.1	6.0183	86.1223	33.9215	113.801
TCGA-GM-A2DD-01A	1	130.365	803.345	1021.72	476.202	246.917	2584.68	955.848	173.656	1306.11	401.427	2112.41	1111.79	308.449	205.141	1447.28	8027.55	76.7433	193.334	449.145	3558.23	200.713	892.387	272.537	457.508	2464.15	1945.64	25948.1	60.0172	1535.85	256.303	54.3107	1353.83	991.268	23133.2	2249.17	1573.73	124.954	287.296	31.4844	1593.9	562.293	1694.26	1449.76	1887.59	192.842	348.715	1338.58	172.673
TCGA-GM-A2DF-01A	1	812.751	2047.19	1166.99	234.438	915.447	898.092	1515.56	1576.31	1896.59	551.707	9235.44	3291.67	914.659	330.321	217.369	2805.72	44.1767	248.494	177.711	13.5542	1789.16	1474.9	435.743	983.433999999999	268.072	1637.05	35.1406	93.3735	1610.44	1190.76	937.124	4172.69	10.5422	2933.23	2402.61	1765.06	54.7189	529.619	11.0442	1812.25	1408.63	2271.08	15676.2	1121.49	3.5141	1518.89	2019.58	578.313
TCGA-GM-A2DH-01A	1	140.808	787.484	1345.28	652.412	724.897	1007.82	1843.02	422.164	1543.94	965.319	554.889	7292.05	1892.31	336.115	85.528	5888.4	779.4	545.241	1220.6	7036.25	54.2373	3166.88	632.855	1447.72	417.731	367.145	497.262	1534.03	1544.98	1717.34	5.9505	10705.9	1018.77	7511.86	2364.54	922.816	228.944	219.817	17.4707	6837.29	541.851	3125.95	175.489	2177.84	110.039	870.764	989.309	789.309
TCGA-GM-A2DI-01A	1	85.443	494.462	1164.15	2693.83	80.3877	1441.46	486.551	30.0633	336.234	126.582	723.101	923.26	231.013	1159.81	583.054	3861.55	5859.97	64.8734	113.924	4836.23	157.437	999.999999999999	200.158	277.69	3168.51	4264.24	4238.92	3451.74	1523.73	137.658	55.5538	1500.79	4602.06	5464.4	419.304	2353.64	1278.48	38.7658	3506.96	284.019	193.038	625.791	2477.85	7053.8	308.544	359.834	239.715	101.266
TCGA-GM-A2DK-01A	0	116.736	371.173	1854.19	2519.59	292.526	1602.86	886.242	60.5122	327.814	257.772	644.193	587.016	162.001	1518.05	76.7123	10017.9	15956.6	64.8005	28.5884	6241.81	359.738	800.953	541.751	247.29	2509.59	2924.6	2226.09	2843.6	4050.51	238.714	56.2239	551.28	6079.33	3159.02	1106.37	1790.59	1895.41	193.448	669.842	119.595	354.973	957.713	980.583999999999	16888.6	342.585	440.076	1915.9	285.408
TCGA-GM-A2DL-01A	0	224.769	1673.28	2158.06	1902.29	474.324	2027.16	1565.84	34.8698	1057.4	175.291	1848.57	2543.14	661.113	1201.59	133.349	3537.4	6099.39	176.705	249.743	7322.66	203.093	1288.3	198.381	704.464	4.2409	78.2215	4.2409	971.642	1749.14	469.8	5.0043	1994.65	5023.14	59242.9	1087.09	972.114	438.7	225.24	6169.93	1106.41	785.513	1800.51	482.523	1838.68	270.948	743.193	982.009	380.741
TCGA-GM-A2DM-01A	0	235.362	145.165	9995.03	5826.75	73.1556	1899.15	325.558	16.2585	113.423	100.648	179.618	414.205	93.6801	840.798	18.9683	4198.57	10007.5	29.0331	0.7742	10032.3	161.037	638.341	465.691	88.6477	34.0655	234.974	44.1303	6343.92	2779.82	58.8404	1.2465	389.043	10180.5	875.638	62.3243	4644.91	116.132	23.6136	8169.72	187.747	87.4864	213.684	28.2589	24417.6	271.363	136.935	96.7769	70.8407
TCGA-GM-A2DN-01A	0	182.414	526.032	1637.47	1818.74	318.596	697.648	739.684	121.095	355.958	474.74	2020.05	2366.76	332.048	899.344	167.759	6498.26	7691.09	208.253	59.005	6004.63	141.535	1067.49	410.721	356.73	6278.06	9834.94000000001	9521.02	2490.17	2481.68	273.428	151.473	1513.31	6832.63	2035.87	473.583	1160.82	1637.87	57.4624	970.879	2570	318.55	747.011	1640.19	35599.3	56.6911	806.039	382.568	350.945
TCGA-GM-A2DO-01A	0	123.031	409.449	2167.89	2301.18	568.159	1700.79	1111.22	83.6614	870.079	494.094	485.236	2060.04	448.819	941.929	29.5276	4662.4	3433.07	141.732	74.8031	2631.89	172.244	555.118	480.315	603.346	200.787	225.394	279.528	2584.65	2715.55	363.189	15.9547	2077.76	13156.5	4490.16	935.039	618.11	1842.52	187.008	1959.65	187.008	1001.97	784.449	279.528	31844.5	66.9291	1212.09	1046.26	288.386
TCGA-GM-A3NY-01A	0	204.506	199.307	1589.8	1682.15	266.589	3477.64	528.943	53.3795	491.854	156.672	712.305	1378.86	264.818	813.518	62.0451	6532.41	13879	132.756	57.539	10391.7	145.234	1719.93	425.65	177.123	3242.29	1510.92	2035.36	3195.84	1993.07	169.497	59.9653	542.114	40169.8	1438.47	362.912	580.243	17820.5	55.1127	146.776	2604.16	446.101	477.296	1077.3	7138.99	151.473	287.837	767.418	474.87
TCGA-GM-A3XG-01A	0	288.019	60.727	2572.44	1830.14	40.6177	2092.13	230.069	30.884	140.193	72.1784	5695.15	154.42	30.884	868.221999999999	193.285	11408	1994.27	21.5147	221.046	4296.35	268.934	705.473999999999	1002.52	53.7868	23499.3	28644.7	32162.7	2869.09	1492.84	22.9028	3057.5	139.152	8909.52	1213.5	98.2042	2855.56	604.147	35.3952	5915.24	2983.6	71.8314	102.368	18221.6	10807.3	233.539	238.081	70.4433	97.8572
TCGA-GM-A3XL-01A	1	367.255	911.042	2254.96	226.376	2227.77	1187.61	2411.91	890.62	3481.83	789.893	4247.49	2611.28	1096.23	282.104	240.221	2364.14	167.532	949.81	468.674	16.2686	726.203	68.5358	404.292	2032.54	2104.53	2973.69	33122.9	193.146	1295.26	1676.36	272.821	2924.89	241.952	1362.41	6416.75	6172.03	37.3832	757.009	9.6919	6807.2	2078.92	1922.81	1281.07	1811.35	3.1153	2342.92	3067.84	861.544
TCGA-GM-A3XN-01A	0	278.566	299.858	1386.32	990.419	106.168	1903.12	562.811	44.0028	259.404	104.684	1005.68	1073.46	165.365	1513.84	251.235	5982.26	2245.92	80.9084	32.2924	5815.83	449.61	416.608	537.26	170.334	3171.4	3144.07	4753.37	4217.53	1906.32	109.652	35.3229	755.855	6602.56	12575.6	307.665	3608.59	4845.64	37.9702	4795.04	749.468	261.888	290.632	2732.08	3445.35	122.782	402.041	243.435	200.497
TCGA-GM-A4E0-01A	0	87.3821	95.4594	1614.92	1352.59	34.6811	1572.14	118.223	22.0291	71.2274	58.01	310.61	395.055	71.2274	593.317	184.31	5052.01	4494.67	11.0146	14.6861	2924.73	575.694	646.921	408.273	54.3384	2641.29	2488.55	2674.33	868.681	1793.17	46.9954	50.7477	262.146	3096.56	2040.63	102.802	2758.78	2610.45	29.3721	1423.01	1032.43	77.1019	121.16	2713.99	3980.66	122.629	194.076	110.88	40.3867
TCGA-GM-A5PV-01A	0	189.061	103.052	2609.54	2744.75	55.7709	2064.61	489.497	19.025	188.268	144.273	682.521	319.461	96.7103	1235.83	68.5692	11118.1	21887.8	31.7083	122.473	9933.41	119.699	1432.82	645.66	116.924	10139.9	8372.57	8418.95	3708.68	2545.78	58.6603	236.568	197.384	9416.17	1619.1	97.1066	1579.87	5424.89	17.0432	2305.08	942.925	181.926	178.755	3061.43	31958	146.255	263.555	186.286	131.589
TCGA-GM-A5PX-01A	0	211.802	41.0317	1755.99	1572.1	15.7522	1757.33	266.51	23.0559	32.8253	40.2501	97.6944	171.161	29.3083	483.783	37.1239	9157.48	4319.66	12.5049	155.92	7379.05	262.993	1550.21	577.569	26.5729	524.424	534.584	366.94	1080.89	1473.62	14.4588	9.3787	67.6045	11917.2	13222.7	23.8374	1005.86	2401.72	13.6772	1450.07	593.591	71.9031	61.7429	630.324	5116.45	338.804	147.073	29.6991	132.864
